Iteration_1_FACT 0
Iteration_1_BCAST 1
Iteration_1_SWAP 2
Iteration_1_UPDATE 3
Iteration_2_FACT 4
Iteration_2_BCAST 5
Iteration_2_SWAP 6
Iteration_2_UPDATE 7
Iteration_3_FACT 8
Iteration_3_BCAST 9
Iteration_3_SWAP 10
Iteration_3_UPDATE 11
Iteration_4_FACT 12
Iteration_4_BCAST 13
Iteration_4_SWAP 14
Iteration_4_UPDATE 15
Iteration_5_FACT 16
Iteration_5_BCAST 17
Iteration_5_SWAP 18
Iteration_5_UPDATE 19
Iteration_6_FACT 20
Iteration_6_BCAST 21
Iteration_6_SWAP 22
Iteration_6_UPDATE 23
Iteration_7_FACT 24
Iteration_7_BCAST 25
Iteration_7_SWAP 26
Iteration_7_UPDATE 27
Iteration_8_FACT 28
Iteration_8_BCAST 29
Iteration_8_SWAP 30
Iteration_8_UPDATE 31
Iteration_9_FACT 32
Iteration_9_BCAST 33
Iteration_9_SWAP 34
Iteration_9_UPDATE 35
Iteration_10_FACT 36
Iteration_10_BCAST 37
Iteration_10_SWAP 38
Iteration_10_UPDATE 39
Iteration_11_FACT 40
Iteration_11_BCAST 41
Iteration_11_SWAP 42
Iteration_11_UPDATE 43
Iteration_12_FACT 44
Iteration_12_BCAST 45
Iteration_12_SWAP 46
Iteration_12_UPDATE 47
Iteration_13_FACT 48
Iteration_13_BCAST 49
Iteration_13_SWAP 50
Iteration_13_UPDATE 51
Iteration_14_FACT 52
Iteration_14_BCAST 53
Iteration_14_SWAP 54
Iteration_14_UPDATE 55
Iteration_15_FACT 56
Iteration_15_BCAST 57
Iteration_15_SWAP 58
Iteration_15_UPDATE 59
Iteration_16_FACT 60
Iteration_16_BCAST 61
Iteration_16_SWAP 62
Iteration_16_UPDATE 63
C11630 0.0
C11631 0.0
C11632 1.0
C11633 0.0
C11634 0.0
C11635 0.0
C11636 1.0
C11637 0.0
C11638 0.0
C11639 0.0
C11640 1.0
C11641 0.0
C11642 0.0
C11643 0.0
C11644 1.0
C11645 0.0
C11646 0.0
C11647 1.0
C11648 1.0
C11649 1.0
C11650 0.0
C11651 1.0
C11652 1.0
C11653 1.0
C11654 0.0
C11655 0.0
C11656 1.0
C11657 0.0
C11658 0.0
C11659 0.0
C11660 1.0
C11661 0.0
C11662 0.0
C11663 0.0
C11664 1.0
C11665 0.0
C11666 0.0
C11667 0.0
C11668 1.0
C11669 0.0
C11670 0.0
C11671 0.0
C11672 1.0
C11673 0.0
C11674 0.0
C11675 0.0
C11676 1.0
C11677 0.0
C11678 0.0
C11679 0.0
C11680 1.0
C11681 0.0
C11682 0.0
C11683 0.0
C11684 1.0
C11685 0.0
C11686 0.0
C11687 0.0
C11688 1.0
C11689 0.0
C11690 0.0
C11691 0.0
C11692 1.0
C11693 0.0
C11694 0.0
C11695 0.0
C11696 1.0
C11697 0.0
C11698 0.0
C11699 0.0
C11700 1.0
C11701 0.0
C11702 0.0
C11703 0.0
C11704 1.0
C11705 0.0
C11706 0.0
C11707 0.0
C11708 1.0
C11709 0.0
C11710 0.0
C11711 1.0
C11712 1.0
C11713 1.0
C11714 0.0
C11715 1.0
C11716 1.0
C11717 1.0
C11718 0.0
C11719 0.0
C11720 1.0
C11721 0.0
C11722 0.0
C11723 0.0
C11724 1.0
C11725 0.0
C11726 0.0
C11727 0.0
C11728 1.0
C11729 0.0
C11730 0.0
C11731 0.0
C11732 1.0
C11733 0.0
C11734 0.0
C11735 0.0
C11736 1.0
C11737 0.0
C11738 0.0
C11739 0.0
C11740 1.0
C11741 0.0
C11742 0.0
C11743 0.0
C11744 1.0
C11745 0.0
C11746 0.0
C11747 0.0
C11748 1.0
C11749 0.0
C11750 0.0
C11751 0.0
C11752 1.0
C11753 0.0
C11754 0.0
C11755 0.0
C11756 1.0
C11757 0.0
C11758 0.0
C11759 0.0
C11760 1.0
C11761 0.0
C11762 0.0
C11763 0.0
C11764 1.0
C11765 0.0
C11766 0.0
C11767 0.0
C11768 1.0
C11769 0.0
C11770 0.0
C11771 0.0
C11772 1.0
C11773 0.0
C11774 0.0
C11775 1.0
C11776 1.0
C11777 1.0
C11778 0.0
C11779 1.0
C11780 1.0
C11781 1.0
C11782 0.0
C11783 0.0
C11784 1.0
C11785 0.0
C11786 0.0
C11787 0.0
C11788 1.0
C11789 0.0
C11790 0.0
C11791 0.0
C11792 1.0
C11793 0.0
C11794 0.0
C11795 0.0
C11796 1.0
C11797 0.0
C11798 0.0
C11799 0.0
C11800 1.0
C11801 0.0
C11802 0.0
C11803 0.0
C11804 1.0
C11805 0.0
C11806 0.0
C11807 0.0
C11808 1.0
C11809 0.0
C11810 0.0
C11811 0.0
C11812 1.0
C11813 0.0
C11814 0.0
C11815 0.0
C11816 1.0
C11817 0.0
C11818 0.0
C11819 0.0
C11820 1.0
C11821 0.0
C11822 0.0
C11823 0.0
C11824 1.0
C11825 0.0
C11826 0.0
C11827 0.0
C11828 1.0
C11829 0.0
C11830 0.0
C11831 0.0
C11832 1.0
C11833 0.0
C11834 0.0
C11835 0.0
C11836 1.0
C11837 0.0
C11838 0.0
C11839 0.0
C11840 1.0
C11841 0.0
C11842 0.0
C11843 1.0
C11844 1.0
C11845 1.0
C11846 0.0
C11847 1.0
C11848 1.0
C11849 1.0
C11850 0.0
C11851 0.0
C11852 1.0
C11853 0.0
C11854 0.0
C11855 0.0
C11856 1.0
C11857 0.0
C11858 0.0
C11859 0.0
C11860 1.0
C11861 0.0
C11862 0.0
C11863 0.0
C11864 1.0
C11865 0.0
C11866 0.0
C11867 0.0
C11868 1.0
C11869 0.0
C11870 0.0
C11871 0.0
C11872 1.0
C11873 0.0
C11874 0.0
C11875 0.0
C11876 1.0
C11877 0.0
C11878 0.0
C11879 0.0
C11880 1.0
C11881 0.0
C11882 0.0
C11883 0.0
C11884 1.0
C11885 0.0
C11886 0.0
C11887 0.0
C11888 1.0
C11889 0.0
C11890 0.0
C11891 0.0
C11892 1.0
C11893 0.0
C11894 0.0
C11895 0.0
C11896 1.0
C11897 0.0
C11898 0.0
C11899 0.0
C11900 1.0
C11901 0.0
C11902 0.0
C11903 0.0
C11904 1.0
C11905 0.0
C11906 0.0
C11907 1.0
C11908 1.0
C11909 1.0
C11910 0.0
C11911 1.0
C11912 1.0
C11913 1.0
C11914 0.0
C11915 0.0
C11916 1.0
C11917 0.0
C11918 0.0
C11919 0.0
C11920 1.0
C11921 0.0
C11922 0.0
C11923 0.0
C11924 1.0
C11925 0.0
C11926 0.0
C11927 0.0
C11928 1.0
C11929 0.0
C11930 0.0
C11931 0.0
C11932 1.0
C11933 0.0
C11934 0.0
C11935 0.0
C11936 1.0
C11937 0.0
C11938 0.0
C11939 0.0
C11940 1.0
C11941 0.0
C11942 0.0
C11943 0.0
C11944 1.0
C11945 0.0
C11946 0.0
C11947 0.0
C11948 1.0
C11949 0.0
C11950 0.0
C11951 0.0
C11952 1.0
C11953 0.0
C11954 0.0
C11955 0.0
C11956 1.0
C11957 0.0
C11958 0.0
C11959 0.0
C11960 1.0
C11961 0.0
C11962 0.0
C11963 0.0
C11964 1.0
C11965 0.0
C11966 0.0
C11967 0.0
C11968 1.0
C11969 0.0
C11970 0.0
C11971 1.0
C11972 1.0
C11973 1.0
C11974 0.0
C11975 1.0
C11976 1.0
C11977 1.0
shard_intermediate_buffer_size_depth_original[0] -0.0
shard_intermediate_buffer_size_depth_original[1] -0.0
shard_intermediate_buffer_size_depth_original[2] -0.0
shard_intermediate_buffer_size_depth_original[3] -0.0
shard_intermediate_buffer_size_depth_original[4] -0.0
shard_intermediate_buffer_size_depth_original[5] -0.0
shard_intermediate_buffer_size_depth_original[6] -0.0
shard_intermediate_buffer_size_depth_original[7] -0.0
shard_intermediate_buffer_size_depth_original[8] -0.0
shard_intermediate_buffer_size_depth_original[9] -0.0
shard_intermediate_buffer_size_depth_original[10] -0.0
shard_intermediate_buffer_size_depth_original[11] -0.0
shard_intermediate_buffer_size_depth_original[12] -0.0
shard_intermediate_buffer_size_depth_original[13] -0.0
shard_intermediate_buffer_size_depth_original[14] -0.0
shard_intermediate_buffer_size_depth_original[15] -0.0
shard_intermediate_buffer_size_depth_original[16] -0.0
shard_intermediate_buffer_size_depth_original[17] -0.0
shard_intermediate_buffer_size_depth_original[18] -0.0
shard_intermediate_buffer_size_depth_original[19] -0.0
shard_intermediate_buffer_size_depth_original[20] -0.0
shard_intermediate_buffer_size_depth_original[21] -0.0
shard_intermediate_buffer_size_depth_original[22] -0.0
shard_intermediate_buffer_size_depth_original[23] -0.0
shard_intermediate_buffer_size_depth_original[24] -0.0
shard_intermediate_buffer_size_depth_original[25] -0.0
shard_intermediate_buffer_size_depth_original[26] -0.0
shard_intermediate_buffer_size_depth_original[27] -0.0
shard_intermediate_buffer_size_depth_original[28] -0.0
shard_intermediate_buffer_size_depth_original[29] -0.0
shard_intermediate_buffer_size_depth_original[30] -0.0
shard_intermediate_buffer_size_depth_original[31] -0.0
shard_intermediate_buffer_size_depth_original[32] -0.0
shard_intermediate_buffer_size_depth_original[33] -0.0
shard_intermediate_buffer_size_depth_original[34] -0.0
shard_intermediate_buffer_size_depth_original[35] -0.0
shard_intermediate_buffer_size_depth_original[36] -0.0
shard_intermediate_buffer_size_depth_original[37] -0.0
shard_intermediate_buffer_size_depth_original[38] -0.0
shard_intermediate_buffer_size_depth_original[39] -0.0
shard_intermediate_buffer_size_depth_original[40] -0.0
shard_intermediate_buffer_size_depth_original[41] -0.0
shard_intermediate_buffer_size_depth_original[42] -0.0
shard_intermediate_buffer_size_depth_original[43] -0.0
shard_intermediate_buffer_size_depth_original[44] -0.0
shard_intermediate_buffer_size_depth_original[45] -0.0
shard_intermediate_buffer_size_depth_original[46] -0.0
shard_intermediate_buffer_size_depth_original[47] -0.0
shard_intermediate_buffer_size_depth_original[48] -0.0
shard_intermediate_buffer_size_depth_original[49] -0.0
shard_intermediate_buffer_size_depth_original[50] -0.0
shard_intermediate_buffer_size_depth_original[51] -0.0
shard_intermediate_buffer_size_depth_original[52] -0.0
shard_intermediate_buffer_size_depth_original[53] -0.0
shard_intermediate_buffer_size_depth_original[54] -0.0
shard_intermediate_buffer_size_depth_original[55] -0.0
shard_intermediate_buffer_size_depth_original[56] -0.0
shard_intermediate_buffer_size_depth_original[57] -0.0
shard_intermediate_buffer_size_depth_original[58] -0.0
shard_intermediate_buffer_size_depth_original[59] -0.0
shard_intermediate_buffer_size_depth_original[60] -0.0
shard_intermediate_buffer_size_depth_original[61] -0.0
shard_intermediate_buffer_size_depth_original[62] -0.0
shard_intermediate_buffer_size_depth_original[63] -0.0
shard_intermediate_buffer_size_depth_original[64] -0.0
shard_intermediate_buffer_size_depth_original[65] -0.0
shard_intermediate_buffer_size_depth_original[66] -0.0
shard_intermediate_buffer_size_depth_original[67] -0.0
shard_intermediate_buffer_size_depth_original[68] -0.0
shard_intermediate_buffer_size_depth_original[69] -0.0
shard_intermediate_buffer_size_depth_original[70] -0.0
shard_intermediate_buffer_size_depth_original[71] -0.0
shard_intermediate_buffer_size_depth_original[72] -0.0
shard_intermediate_buffer_size_depth_original[73] -0.0
shard_intermediate_buffer_size_depth_original[74] -0.0
shard_intermediate_buffer_size_depth_original[75] -0.0
shard_intermediate_buffer_size_depth_original[76] -0.0
shard_intermediate_buffer_size_depth_original[77] -0.0
shard_intermediate_buffer_size_depth_original[78] -0.0
shard_intermediate_buffer_size_depth_original[79] -0.0
shard_intermediate_buffer_size_depth_original[80] -0.0
shard_intermediate_buffer_size_depth_original[81] -0.0
shard_intermediate_buffer_size_depth_original[82] -0.0
shard_intermediate_buffer_size_depth_original[83] -0.0
shard_intermediate_buffer_size_depth_original[84] -0.0
shard_intermediate_buffer_size_depth_original[85] -0.0
shard_intermediate_buffer_size_depth_original[86] -0.0
shard_intermediate_buffer_size_depth_original[87] -0.0
shard_intermediate_buffer_size_depth_original[88] -0.0
shard_intermediate_buffer_size_depth_original[89] -0.0
shard_intermediate_buffer_size_depth_original[90] -0.0
shard_intermediate_buffer_size_depth_original[91] -0.0
shard_intermediate_buffer_size_depth_original[92] -0.0
shard_intermediate_buffer_size_depth_two[0] -0.0
shard_intermediate_buffer_size_depth_two[1] -0.0
shard_intermediate_buffer_size_depth_two[2] -0.0
shard_intermediate_buffer_size_depth_two[3] -0.0
shard_intermediate_buffer_size_depth_two[4] -0.0
shard_intermediate_buffer_size_depth_two[5] -0.0
shard_intermediate_buffer_size_depth_two[6] -0.0
shard_intermediate_buffer_size_depth_two[7] -0.0
shard_intermediate_buffer_size_depth_two[8] -0.0
shard_intermediate_buffer_size_depth_two[9] -0.0
shard_intermediate_buffer_size_depth_two[10] -0.0
shard_intermediate_buffer_size_depth_two[11] -0.0
shard_intermediate_buffer_size_depth_two[12] -0.0
shard_intermediate_buffer_size_depth_two[13] -0.0
shard_intermediate_buffer_size_depth_two[14] -0.0
shard_intermediate_buffer_size_depth_two[15] -0.0
shard_intermediate_buffer_size_depth_two[16] -0.0
shard_intermediate_buffer_size_depth_two[17] -0.0
shard_intermediate_buffer_size_depth_two[18] -0.0
shard_intermediate_buffer_size_depth_two[19] -0.0
shard_intermediate_buffer_size_depth_two[20] -0.0
shard_intermediate_buffer_size_depth_two[21] -0.0
shard_intermediate_buffer_size_depth_two[22] -0.0
shard_intermediate_buffer_size_depth_two[23] -0.0
shard_intermediate_buffer_size_depth_two[24] -0.0
shard_intermediate_buffer_size_depth_two[25] -0.0
shard_intermediate_buffer_size_depth_two[26] -0.0
shard_intermediate_buffer_size_depth_two[27] -0.0
shard_intermediate_buffer_size_depth_two[28] -0.0
shard_intermediate_buffer_size_depth_two[29] -0.0
shard_intermediate_buffer_size_depth_two[30] -0.0
shard_intermediate_buffer_size_depth_two[31] -0.0
shard_intermediate_buffer_size_depth_two[32] -0.0
shard_intermediate_buffer_size_depth_two[33] -0.0
shard_intermediate_buffer_size_depth_two[34] -0.0
shard_intermediate_buffer_size_depth_two[35] -0.0
shard_intermediate_buffer_size_depth_two[36] -0.0
shard_intermediate_buffer_size_depth_two[37] -0.0
shard_intermediate_buffer_size_depth_two[38] -0.0
shard_intermediate_buffer_size_depth_two[39] -0.0
shard_intermediate_buffer_size_depth_two[40] -0.0
shard_intermediate_buffer_size_depth_two[41] -0.0
shard_intermediate_buffer_size_depth_two[42] -0.0
shard_intermediate_buffer_size_depth_two[43] -0.0
shard_intermediate_buffer_size_depth_two[44] -0.0
shard_intermediate_buffer_size_depth_two[45] -0.0
shard_intermediate_buffer_size_depth_two[46] -0.0
shard_intermediate_buffer_size_depth_two[47] -0.0
shard_intermediate_buffer_size_depth_two[48] -0.0
shard_intermediate_buffer_size_depth_two[49] -0.0
shard_intermediate_buffer_size_depth_two[50] 0.0
shard_intermediate_buffer_size_depth_two[51] 0.0
shard_intermediate_buffer_size_depth_two[52] -0.0
shard_intermediate_buffer_size_depth_two[53] -0.0
shard_intermediate_buffer_size_depth_two[54] -0.0
shard_intermediate_buffer_size_depth_two[55] 0.0
shard_intermediate_buffer_size_depth_two[56] -0.0
shard_intermediate_buffer_size_depth_two[57] -0.0
shard_intermediate_buffer_size_depth_two[58] 0.0
shard_intermediate_buffer_size_depth_two[59] -0.0
shard_intermediate_buffer_size_depth_two[60] -0.0
shard_intermediate_buffer_size_depth_two[61] -0.0
shard_intermediate_buffer_size_depth_two[62] -0.0
shard_intermediate_buffer_size_depth_two[63] 0.0
shard_intermediate_buffer_size_depth_two[64] -0.0
shard_intermediate_buffer_size_depth_two[65] -0.0
shard_intermediate_buffer_size_depth_two[66] -0.0
shard_intermediate_buffer_size_depth_two[67] -0.0
shard_intermediate_buffer_size_depth_two[68] 0.0
shard_intermediate_buffer_size_depth_two[69] -0.0
shard_intermediate_buffer_size_depth_two[70] -0.0
shard_intermediate_buffer_size_depth_two[71] 0.0
shard_intermediate_buffer_size_depth_two[72] -0.0
shard_intermediate_buffer_size_depth_two[73] -0.0
shard_intermediate_buffer_size_depth_two[74] 0.0
shard_intermediate_buffer_size_depth_two[75] 0.0
shard_intermediate_buffer_size_depth_two[76] -0.0
shard_intermediate_buffer_size_depth_two[77] -0.0
shard_intermediate_buffer_size_depth_two[78] -0.0
shard_intermediate_buffer_size_depth_two[79] -0.0
shard_intermediate_buffer_size_depth_two[80] 0.0
shard_intermediate_buffer_size_depth_two[81] 0.0
shard_intermediate_buffer_size_depth_two[82] -0.0
shard_intermediate_buffer_size_depth_two[83] -0.0
shard_intermediate_buffer_size_depth_two[84] -0.0
shard_intermediate_buffer_size_depth_two[85] 0.0
shard_intermediate_buffer_size_depth_two[86] -0.0
shard_intermediate_buffer_size_depth_two[87] -0.0
shard_intermediate_buffer_size_depth_two[88] -0.0
shard_intermediate_buffer_size_depth_two[89] -0.0
shard_intermediate_buffer_size_depth_two[90] -0.0
shard_intermediate_buffer_size_depth_two[91] 0.0
shard_intermediate_buffer_size_depth_two[92] -0.0
shard_intermediate_buffer_size_depth_one[0] 0.0
shard_intermediate_buffer_size_depth_one[1] 0.0
shard_intermediate_buffer_size_depth_one[2] 0.0
shard_intermediate_buffer_size_depth_one[3] 0.0
shard_intermediate_buffer_size_depth_one[4] 0.0
shard_intermediate_buffer_size_depth_one[5] 0.0
shard_intermediate_buffer_size_depth_one[6] 0.0
shard_intermediate_buffer_size_depth_one[7] 0.0
shard_intermediate_buffer_size_depth_one[8] 0.0
shard_intermediate_buffer_size_depth_one[9] 0.0
shard_intermediate_buffer_size_depth_one[10] 0.0
shard_intermediate_buffer_size_depth_one[11] 0.0
shard_intermediate_buffer_size_depth_one[12] 0.0
shard_intermediate_buffer_size_depth_one[13] 0.0
shard_intermediate_buffer_size_depth_one[14] 0.0
shard_intermediate_buffer_size_depth_one[15] 0.0
shard_intermediate_buffer_size_depth_one[16] 0.0
shard_intermediate_buffer_size_depth_one[17] 0.0
shard_intermediate_buffer_size_depth_one[18] 0.0
shard_intermediate_buffer_size_depth_one[19] 0.0
shard_intermediate_buffer_size_depth_one[20] 0.0
shard_intermediate_buffer_size_depth_one[21] 0.0
shard_intermediate_buffer_size_depth_one[22] 0.0
shard_intermediate_buffer_size_depth_one[23] 0.0
shard_intermediate_buffer_size_depth_one[24] 0.0
shard_intermediate_buffer_size_depth_one[25] 0.0
shard_intermediate_buffer_size_depth_one[26] 0.0
shard_intermediate_buffer_size_depth_one[27] 0.0
shard_intermediate_buffer_size_depth_one[28] 0.0
shard_intermediate_buffer_size_depth_one[29] 0.0
shard_intermediate_buffer_size_depth_one[30] 0.0
shard_intermediate_buffer_size_depth_one[31] 0.0
shard_intermediate_buffer_size_depth_one[32] 0.0
shard_intermediate_buffer_size_depth_one[33] 0.0
shard_intermediate_buffer_size_depth_one[34] 0.0
shard_intermediate_buffer_size_depth_one[35] 0.0
shard_intermediate_buffer_size_depth_one[36] 0.0
shard_intermediate_buffer_size_depth_one[37] 0.0
shard_intermediate_buffer_size_depth_one[38] 0.0
shard_intermediate_buffer_size_depth_one[39] 0.0
shard_intermediate_buffer_size_depth_one[40] 0.0
shard_intermediate_buffer_size_depth_one[41] 0.0
shard_intermediate_buffer_size_depth_one[42] 0.0
shard_intermediate_buffer_size_depth_one[43] 0.0
shard_intermediate_buffer_size_depth_one[44] 0.0
shard_intermediate_buffer_size_depth_one[45] 0.0
shard_intermediate_buffer_size_depth_one[46] 0.0
shard_intermediate_buffer_size_depth_one[47] 0.0
shard_intermediate_buffer_size_depth_one[48] 0.0
shard_intermediate_buffer_size_depth_one[49] 0.0
shard_intermediate_buffer_size_depth_one[50] 0.0
shard_intermediate_buffer_size_depth_one[51] 0.0
shard_intermediate_buffer_size_depth_one[52] 0.0
shard_intermediate_buffer_size_depth_one[53] 0.0
shard_intermediate_buffer_size_depth_one[54] 0.0
shard_intermediate_buffer_size_depth_one[55] 0.0
shard_intermediate_buffer_size_depth_one[56] 0.0
shard_intermediate_buffer_size_depth_one[57] 0.0
shard_intermediate_buffer_size_depth_one[58] 0.0
shard_intermediate_buffer_size_depth_one[59] 0.0
shard_intermediate_buffer_size_depth_one[60] 0.0
shard_intermediate_buffer_size_depth_one[61] 0.0
shard_intermediate_buffer_size_depth_one[62] 0.0
shard_intermediate_buffer_size_depth_one[63] 0.0
shard_intermediate_buffer_size_depth_one[64] 0.0
shard_intermediate_buffer_size_depth_one[65] 0.0
shard_intermediate_buffer_size_depth_one[66] 0.0
shard_intermediate_buffer_size_depth_one[67] 0.0
shard_intermediate_buffer_size_depth_one[68] 0.0
shard_intermediate_buffer_size_depth_one[69] 0.0
shard_intermediate_buffer_size_depth_one[70] 0.0
shard_intermediate_buffer_size_depth_one[71] 0.0
shard_intermediate_buffer_size_depth_one[72] 0.0
shard_intermediate_buffer_size_depth_one[73] 0.0
shard_intermediate_buffer_size_depth_one[74] 0.0
shard_intermediate_buffer_size_depth_one[75] 0.0
shard_intermediate_buffer_size_depth_one[76] 0.0
shard_intermediate_buffer_size_depth_one[77] 0.0
shard_intermediate_buffer_size_depth_one[78] 0.0
shard_intermediate_buffer_size_depth_one[79] 0.0
shard_intermediate_buffer_size_depth_one[80] 0.0
shard_intermediate_buffer_size_depth_one[81] 0.0
shard_intermediate_buffer_size_depth_one[82] 0.0
shard_intermediate_buffer_size_depth_one[83] 0.0
shard_intermediate_buffer_size_depth_one[84] 0.0
shard_intermediate_buffer_size_depth_one[85] 0.0
shard_intermediate_buffer_size_depth_one[86] 0.0
shard_intermediate_buffer_size_depth_one[87] 0.0
shard_intermediate_buffer_size_depth_one[88] 0.0
shard_intermediate_buffer_size_depth_one[89] 0.0
shard_intermediate_buffer_size_depth_one[90] 0.0
shard_intermediate_buffer_size_depth_one[91] 0.0
shard_intermediate_buffer_size_depth_one[92] 0.0
shard_initiation_buffer_size_depth_one[0] -0.0
shard_initiation_buffer_size_depth_one[1] -0.0
shard_initiation_buffer_size_depth_one[2] -0.0
shard_initiation_buffer_size_depth_one[3] -0.0
shard_initiation_buffer_size_depth_one[4] -0.0
shard_initiation_buffer_size_depth_one[5] -0.0
shard_initiation_buffer_size_depth_one[6] -0.0
shard_initiation_buffer_size_depth_one[7] -0.0
shard_initiation_buffer_size_depth_one[8] -0.0
shard_initiation_buffer_size_depth_one[9] -0.0
shard_initiation_buffer_size_depth_one[10] -0.0
shard_initiation_buffer_size_depth_one[11] -0.0
shard_initiation_buffer_size_depth_one[12] -0.0
shard_initiation_buffer_size_depth_one[13] -0.0
shard_initiation_buffer_size_depth_one[14] -0.0
shard_initiation_buffer_size_depth_one[15] -0.0
shard_initiation_buffer_size_depth_one[16] -0.0
shard_initiation_buffer_size_depth_one[17] -0.0
shard_initiation_buffer_size_depth_one[18] -0.0
shard_initiation_buffer_size_depth_one[19] -0.0
shard_initiation_buffer_size_depth_one[20] -0.0
shard_initiation_buffer_size_depth_one[21] -0.0
shard_initiation_buffer_size_depth_one[22] -0.0
shard_initiation_buffer_size_depth_one[23] -0.0
shard_initiation_buffer_size_depth_one[24] -0.0
shard_initiation_buffer_size_depth_one[25] -0.0
shard_initiation_buffer_size_depth_one[26] -0.0
shard_initiation_buffer_size_depth_one[27] -0.0
shard_initiation_buffer_size_depth_one[28] -0.0
shard_initiation_buffer_size_depth_one[29] -0.0
shard_initiation_buffer_size_depth_one[30] -0.0
shard_initiation_buffer_size_depth_one[31] -0.0
shard_initiation_buffer_size_depth_one[32] -0.0
shard_initiation_buffer_size_depth_one[33] -0.0
shard_initiation_buffer_size_depth_one[34] -0.0
shard_initiation_buffer_size_depth_one[35] -0.0
shard_initiation_buffer_size_depth_one[36] -0.0
shard_initiation_buffer_size_depth_one[37] -0.0
shard_initiation_buffer_size_depth_one[38] -0.0
shard_initiation_buffer_size_depth_one[39] -0.0
shard_initiation_buffer_size_depth_one[40] -0.0
shard_initiation_buffer_size_depth_one[41] -0.0
shard_initiation_buffer_size_depth_one[42] -0.0
shard_initiation_buffer_size_depth_one[43] -0.0
shard_initiation_buffer_size_depth_one[44] -0.0
shard_initiation_buffer_size_depth_one[45] -0.0
shard_initiation_buffer_size_depth_one[46] -0.0
shard_initiation_buffer_size_depth_one[47] -0.0
shard_initiation_buffer_size_depth_one[48] -0.0
shard_initiation_buffer_size_depth_one[49] -0.0
shard_initiation_buffer_size_depth_one[50] -0.0
shard_initiation_buffer_size_depth_one[51] -0.0
shard_initiation_buffer_size_depth_one[52] -0.0
shard_initiation_buffer_size_depth_one[53] -0.0
shard_initiation_buffer_size_depth_one[54] -0.0
shard_initiation_buffer_size_depth_one[55] -0.0
shard_initiation_buffer_size_depth_one[56] -0.0
shard_initiation_buffer_size_depth_one[57] -0.0
shard_initiation_buffer_size_depth_one[58] -0.0
shard_initiation_buffer_size_depth_one[59] -0.0
shard_initiation_buffer_size_depth_one[60] -0.0
shard_initiation_buffer_size_depth_one[61] -0.0
shard_initiation_buffer_size_depth_one[62] -0.0
shard_initiation_buffer_size_depth_one[63] -0.0
C12321 0.0
C12322 0.0
C12323 0.0
C12324 0.0
C12325 0.0
C12326 0.0
C12327 0.0
C12328 0.0
C12329 0.0
C12330 0.0
C12331 0.0
C12332 0.0
C12333 0.0
C12334 0.0
C12335 0.0
C12336 0.0
C12337 0.0
C12338 0.0
C12339 0.0
C12340 0.0
C12341 0.0
C12342 0.0
C12343 0.0
C12344 0.0
C12345 0.0
C12346 0.0
C12347 0.0
C12348 0.0
C12349 0.0
C12350 0.0
C12351 0.0
C12352 0.0
C12353 0.0
C12354 0.0
C12355 0.0
C12356 0.0
C12357 0.0
C12358 0.0
C12359 0.0
C12360 0.0
C12361 0.0
C12362 0.0
C12363 0.0
C12364 0.0
C12365 0.0
C12366 0.0
C12367 0.0
C12368 0.0
C12369 0.0
C12370 0.0
C12371 0.0
C12372 0.0
C12373 0.0
C12374 0.0
C12375 0.0
C12376 0.0
C12377 0.0
C12378 0.0
C12379 0.0
C12380 0.0
C12381 0.0
C12382 0.0
C12383 0.0
C12384 0.0
SRAM_Per_Config_total[0] -0.0
SRAM_Per_Config_total[1] -0.0
SRAM_Per_Config_total[2] -0.0
SRAM_Per_Config_total[3] 0.0
SRAM_Per_Config_total[4] 0.0
SRAM_Per_Config_total[5] 0.0
SRAM_Per_Config_total[6] 0.0
SRAM_Per_Config_total[7] 0.0
SRAM_Per_Config_total[8] 0.0
SRAM_Per_Config_total[9] 0.0
SRAM_Per_Config_total[10] 0.0
SRAM_Per_Config_total[11] 0.0
SRAM_Per_Config_total[12] 0.0
SRAM_Per_Config_total[13] 0.0
SRAM_Per_Config_total[14] 0.0
SRAM_Per_Config_total[15] 0.0
SRAM_Per_Config_intermediate_dram[0] -0.0
SRAM_Per_Config_intermediate_dram[1] -0.0
SRAM_Per_Config_intermediate_dram[2] -0.0
SRAM_Per_Config_intermediate_dram[3] 0.0
SRAM_Per_Config_intermediate_dram[4] 0.0
SRAM_Per_Config_intermediate_dram[5] 0.0
SRAM_Per_Config_intermediate_dram[6] 0.0
SRAM_Per_Config_intermediate_dram[7] 0.0
SRAM_Per_Config_intermediate_dram[8] 0.0
SRAM_Per_Config_intermediate_dram[9] 0.0
SRAM_Per_Config_intermediate_dram[10] 0.0
SRAM_Per_Config_intermediate_dram[11] 0.0
SRAM_Per_Config_intermediate_dram[12] 0.0
SRAM_Per_Config_intermediate_dram[13] 0.0
SRAM_Per_Config_intermediate_dram[14] 0.0
SRAM_Per_Config_intermediate_dram[15] 0.0
SRAM_Per_Config_intermediate_onchip[0] -0.0
SRAM_Per_Config_intermediate_onchip[1] -0.0
SRAM_Per_Config_intermediate_onchip[2] -0.0
SRAM_Per_Config_intermediate_onchip[3] 0.0
SRAM_Per_Config_intermediate_onchip[4] 0.0
SRAM_Per_Config_intermediate_onchip[5] 0.0
SRAM_Per_Config_intermediate_onchip[6] 0.0
SRAM_Per_Config_intermediate_onchip[7] 0.0
